step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
595,TRANSFER,2841.804786285363,C111084,34832.074690752335,32485.870640693935,C211084,109341.73781265672,111958.98839327293,0,0
82,DEBIT,1775.3756736466069,C111085,187421.10372597244,184957.54340906613,C211085,181548.06620267,182399.04484471574,0,0
315,TRANSFER,2523.572034856763,C111086,139356.43043794963,137055.88453615736,C211086,176820.55832533035,179574.87811844924,0,0
612,PAYMENT,12759.45019577583,C111087,137177.2165967935,124308.1167429131,C211087,34743.30701635908,47449.764458845006,0,0
346,PAYMENT,13501.677680755802,M111088,123837.19196782894,111136.40661700716,C211088,60608.48823931011,74552.81129994194,0,0
688,TRANSFER,8018.481485719269,C111089,152209.9392073807,144735.48106898234,C211089,144267.01839555346,152226.58690005407,0,0
305,TRANSFER,1189.4505223648791,C111090,137975.2583456659,136895.8066400745,C211090,147943.23900526876,148612.04574421234,0,0
652,TRANSFER,5055.8579630239965,C111091,78183.70072554164,73162.16176546192,C211091,187362.00232545586,192297.9317975274,0,0
201,TRANSFER,5742.219641480474,C111092,14189.45972910035,7937.131822639572,C211092,142468.80984101444,147270.19870129324,0,0
259,TRANSFER,2216.6058461502657,M111093,68371.03443769077,65688.65360655561,C211093,79450.44346814814,81676.31724930357,0,0
283,CASH_OUT,8649.637232679352,C111094,146827.33570385203,138232.13718887308,C211094,35301.52214352664,44259.635542658085,0,0
260,PAYMENT,2543.8849378103714,C111095,175063.05987687112,171551.74959236247,C211095,71515.08459355678,74180.16466023005,0,0
620,DEBIT,3024.265567375388,C111096,96218.0351927334,92334.46875525134,C211096,65280.82691165699,68173.95166646509,0,0
471,TRANSFER,2051.6587550088525,C111097,133622.1595583775,131329.86608495025,C211097,87174.67663685772,89638.57088945647,0,0
506,CASH_IN,118.00709231977781,C111098,89803.31483837414,89958.26891155302,C211098,169256.85947294338,169184.49257445874,0,0
669,PAYMENT,2206.644865626793,C111099,62186.98829126152,60470.039161446104,C211099,137746.89638319844,140108.3312746479,0,0
454,CASH_OUT,18413.008511497967,C111100,79915.10777570488,60949.041994796986,C211100,142151.43346103176,160517.72081814441,0,0
527,DEBIT,7740.019126988374,C111101,55829.53180709398,47860.13908558561,C211101,75304.74175816462,83442.55691711094,0,0
635,TRANSFER,11167.379256976834,C111102,150376.2766312938,138459.0827249288,C211102,31107.655964720314,41378.97575624537,0,0
69,TRANSFER,11363.446512586845,C111103,143501.35443256897,132270.91045195062,C211103,128187.6705604091,139952.0583648257,0,0
626,CASH_OUT,13035.467936364568,C111104,195273.53860405058,183373.57596700822,M211104,164595.6665883412,177065.0933928551,0,0
374,TRANSFER,6128.228871022392,C111105,49944.06033746652,43141.09233312328,C211105,120771.65326565864,127001.51136567212,0,0
70,TRANSFER,1245.2644791888076,C111106,145927.44940390246,144975.42899948446,C211106,77076.60450599401,78157.02341795478,0,0
146,DEBIT,14048.140525104067,C111107,195672.7349782037,181889.03431049004,C211107,61972.736457736624,75945.9952851521,0,0
543,DEBIT,912.8561092645448,C111108,1601.1244957313763,646.4721230145609,C211108,35014.670082037715,35822.85669001892,0,0
427,TRANSFER,897.3489933870262,C111109,71309.71767139513,69860.14245448462,M211109,127445.1622373068,127473.78540809195,0,0
622,CASH_OUT,4953.38901721454,M111110,13902.470062258399,8656.94052608599,C211110,39519.27386558771,44725.477622470265,0,0
194,PAYMENT,1817.3975925562731,C111111,128253.99300462448,127124.58382460536,C211111,76574.35240787614,78450.32480139109,0,0
647,TRANSFER,3566.0591936978153,M111112,195040.29501435347,191587.46876484383,C211112,158497.82929267845,162195.56395511376,0,0
320,CASH_OUT,9794.116302382054,C111113,84213.45241641493,73610.85813693464,C211113,169802.8508771773,179918.4814867609,0,0
67,CASH_OUT,4121.064589021717,C111114,149225.35282917842,145682.75596623064,C211114,142714.4006449838,146365.95114928906,0,0
457,CASH_OUT,786.5226542815324,M111115,122956.80866494092,122779.05736726598,C211115,80657.52399592425,82076.53554640642,0,0
216,DEBIT,917.6367395594202,C111116,198508.2863901013,198415.29521454076,C211116,131814.232937526,133529.95507618305,0,0
135,TRANSFER,10214.520188767197,C111117,108913.33762876216,98968.01599815408,C211117,178017.30846977598,187969.13708992684,0,0
577,PAYMENT,6271.1588922011115,C111118,194848.2268880085,189335.65804686132,C211118,104536.5462902041,110360.07683926143,0,0
634,TRANSFER,9927.48323205253,C111119,196594.84430374415,186044.54092118161,C211119,61252.37180157856,71333.9334801977,0,0
477,CASH_OUT,10974.783173210482,C111120,19762.703107217683,8282.0613451883,M211120,10661.794194211738,22073.67354765277,0,0
220,TRANSFER,2081.158725056517,C111121,40204.89745039901,38613.39980287388,M211121,130548.58221108676,132119.69205544563,0,0
498,TRANSFER,1483.7625073218644,C111122,127458.09283974397,126833.92943988013,M211122,81772.04323647638,83324.91161523623,0,0
615,PAYMENT,139.33838568155727,C111123,139834.96448558147,139924.98964029402,C211123,160268.03502628568,160652.5407778337,0,0
729,PAYMENT,2623.765069715403,C111124,105723.26336006679,103640.35501947578,C211124,9984.83489429065,12867.532933702953,0,0
105,TRANSFER,7597.133638084845,C111125,34103.46293976832,25851.255605387472,C211125,60238.8057418487,67556.75422801182,0,0
626,CASH_OUT,1113.3583185067127,C111126,89846.21832653612,88599.17907348003,C211126,193351.63358107104,195128.64025979763,0,0
531,DEBIT,121.86246390098016,C111127,168371.37613169165,168487.93202646152,C211127,525.7611195002232,454.7433675963964,0,0
619,CASH_OUT,3451.265472183183,C111128,125588.10099344504,122780.05918398987,C211128,72791.90320418638,76348.54246415854,0,0
592,TRANSFER,635.577196432612,C111129,199021.60944393702,199378.63722991347,C211129,34977.911694405586,36448.48968015534,0,0
73,CASH_OUT,50433.64542930108,C111130,178664.95816105264,127878.29213132594,C211130,19364.715429278735,69363.86720040253,0,0
53,DEBIT,8099.700105219668,C111131,117276.4047335589,109113.20736286014,C211131,99445.56248637981,106789.39093214434,0,0
559,TRANSFER,8524.629904015585,C111132,12393.011684402987,4358.778997682012,C211132,92972.41521262992,101454.50459542299,0,0
400,TRANSFER,4350.011756032235,C111133,35126.63271764842,31680.925726481866,C211133,166547.63329879488,171188.36986949723,0,0
81,TRANSFER,2414.6985096272756,C111134,40023.87749307601,37181.268099406545,C211134,177194.01744744566,179219.9312101375,0,0
656,TRANSFER,6940.880757644771,C111135,115038.48739384768,107743.31708753025,C211135,133894.6172573531,140381.0012642104,0,1
560,TRANSFER,307.51705136105545,C111136,28477.32198628106,28263.95515528242,C211136,20407.081068683252,21021.41482843154,0,0
374,CASH_OUT,3808.9931284520044,C111137,47410.93170381112,43899.41829880932,C211137,10275.10933649467,14090.5760074253,0,0
133,TRANSFER,11294.85451403608,C111138,188067.56913091856,176954.53777574562,C211138,193068.28686267062,204188.41651894277,0,0
100,TRANSFER,13752.871439873512,C111139,153069.23785442713,138806.28360416123,C211139,131807.71910230326,145643.3706187988,0,0
476,CASH_OUT,2568.3297390379366,C111140,63371.741432413706,60956.157163604454,C211140,127426.91340481247,130462.46716604728,0,0
190,CASH_OUT,6284.798839614922,C111141,145974.06199058954,140095.13337967516,C211141,15245.777681205653,21367.40356753018,0,0
615,DEBIT,1265.6302672260565,C111142,46321.833316527016,44436.44980265737,C211142,130903.09841353596,130962.6915856345,0,0
116,TRANSFER,2103.2510581519887,M111143,42434.35132421856,39185.54061587709,C211143,196524.92051164087,199101.38045128796,0,0
392,TRANSFER,20625.957228723964,M111144,57829.99895301113,37328.91484534199,C211144,23006.509322986247,43872.76564676151,0,0
15,TRANSFER,21059.853157867485,C111145,181993.89506791075,161437.89383597526,M211145,199307.97216691953,219716.68211431438,0,0
359,TRANSFER,3701.883289119926,M111146,113445.67702726806,110061.46460020344,C211146,25855.7222813631,29372.85656760558,0,0
230,DEBIT,967.2861437586733,C111147,84541.39318977114,83355.32700548979,C211147,183714.13422014358,184537.31561055774,0,0
457,CASH_OUT,5062.703116627618,C111148,65974.63339066277,61315.68887593839,C211148,11382.364636325115,17247.534302872107,0,0
172,CASH_OUT,2330.889945316473,C111149,2138.251766118304,502.63739872682777,C211149,15179.107261216828,17044.500042717762,0,0
512,TRANSFER,922.5679921428916,C111150,112364.12286585948,111481.21475236173,M211150,185609.43251304055,185943.45837486253,0,0
544,TRANSFER,1665.9587382741024,C111151,106845.74086901435,105969.44960747704,C211151,188294.03777590088,189326.69757176764,0,0
60,PAYMENT,9826.70019249559,C111152,187582.2870166706,178468.79839103774,C211152,56771.56446373073,66471.73682715457,0,0
465,CASH_OUT,3591.7629393671386,C111153,41943.51469880524,38295.608231649174,C211153,70127.72368095526,73640.79212713924,0,0
263,CASH_OUT,6481.7570927684255,C111154,59912.28022049535,52848.95564443372,C211154,55509.210346829874,62872.17105342533,0,0
148,PAYMENT,787.4391676079877,C111155,111930.80581497971,112075.58551183733,C211155,62192.18380642486,62548.83662617838,0,0
389,CASH_OUT,5253.491381861782,C111156,82681.65556897149,77740.33328247444,C211156,90042.19623128776,94628.37671195886,0,0
495,CASH_OUT,2324.6510727189707,C111157,8159.956307585947,6009.723716121997,C211157,29723.96934056121,31632.835840097236,0,0
632,DEBIT,6973.0983521167955,C111158,8150.174769948926,2481.4257836768684,C211158,48610.50771258162,55680.2530110863,0,0
102,PAYMENT,6819.555295613754,M111159,143091.7247592967,135595.34992890595,C211159,50596.32579934379,57777.53606307581,0,0
74,TRANSFER,8077.4352206788635,C111160,96250.52756060463,87533.9720938758,C211160,150439.78423317533,158315.57249842357,0,0
43,PAYMENT,5839.6778958932955,C111161,97625.04135944392,91673.40193064614,C211161,85309.9579134483,91226.56950914332,0,0
247,TRANSFER,5749.657621178815,C111162,114546.42744387247,108773.58310067785,M211162,52185.867417025154,56877.77350791563,0,0
426,DEBIT,2807.008940811924,C111163,79243.83676356517,76701.12880682632,C211163,12675.14944376964,15502.377969378027,0,0
635,CASH_OUT,155.68648886243128,C111164,52159.42159078264,51004.11113863979,C211164,185775.82455187704,185189.74321716148,0,0
118,TRANSFER,12373.901835808922,C111165,58568.15271360585,46078.763328281035,C211165,12597.557150865834,24836.25050930766,0,0
111,TRANSFER,24665.700281431848,C111166,193221.4609381353,168501.73577358844,C211166,198956.88213932162,223494.34868631468,0,0
639,CASH_OUT,5109.892038748521,C111167,66728.97124832342,61511.20311090006,C211167,1801.0578968152613,7009.830727991387,0,0
411,TRANSFER,2463.9754124279316,C111168,185782.39400684054,183348.68136447686,C211168,138026.46080317444,140460.95114465852,0,0
258,CASH_OUT,11381.658058945137,C111169,13648.79219098274,1649.590489028525,C211169,181195.39360198882,192673.70679345878,0,0
551,CASH_IN,1071.3184403960913,C111170,86856.92243031449,85285.87000119837,C211170,153747.24048021322,154092.60578983912,0,0
290,PAYMENT,8801.55994982192,C111171,162569.4747647085,153851.71898993215,C211171,144636.87454237606,153299.33526894153,0,0
334,CASH_OUT,8831.7925578615,C111172,28836.21148318436,19142.829701267245,C211172,118110.52198415002,127547.47028980698,0,0
147,PAYMENT,19633.746594984153,C111173,132266.2250708119,111966.09588706018,C211173,49029.76668912309,68562.1020312708,0,0
23,TRANSFER,2606.879448903114,C111174,149538.0228402775,147568.5255421208,C211174,108408.16182972734,111351.09430574748,0,0
670,PAYMENT,11035.062594719426,C111175,144525.70895924236,133212.08638856493,M211175,53460.06189799648,64606.91526662601,0,0
458,CASH_OUT,21116.210245599865,C111176,83522.73237061778,62227.70647237276,M211176,92044.04520749798,113119.59241089031,0,0
417,TRANSFER,68.84425778114581,M111177,19074.27678638196,19193.011518828425,C211177,59078.952487518996,59334.528366074686,0,0
677,TRANSFER,20712.37251567688,C111178,154189.477272807,133837.89548225317,C211178,117651.21532963187,138102.9278368604,0,0
467,PAYMENT,138.34486338462747,C111179,4192.8954451427635,4837.203542521859,C211179,14401.775577150633,14818.223650388753,0,0
472,TRANSFER,1462.0475525782874,C111180,64603.405904794985,63438.314034732226,C211180,194765.2607740974,196621.4254207641,0,0
188,PAYMENT,4802.586198358047,C111181,88509.10354038644,84703.70853660267,C211181,110085.85342714339,115467.20066102309,0,0
286,DEBIT,2985.866174173216,C111182,89147.2057329194,85674.11604990366,C211182,153991.72955378465,157414.7470475502,0,0
320,CASH_OUT,64.44661129039605,C111183,191744.48639523124,191338.1072653547,C211183,44187.14174857523,44884.74674421664,0,0
44,PAYMENT,2065.7613528871884,C111184,196588.2484699829,194547.31143497743,C211184,85527.97852736703,87541.06813611598,0,0
225,PAYMENT,4843.916964875846,C111185,99664.94489972247,94462.60631503063,C211185,78920.06353527382,83972.05343205304,0,0
713,TRANSFER,2635.1583393162837,C111186,25561.77803473283,22881.787715680788,C211186,110117.24698481034,112695.06553337743,0,0
521,TRANSFER,8337.538591493432,M111187,79183.83914945679,71178.43717963628,C211187,15082.559563104647,23521.62113588206,0,0
261,CASH_OUT,4044.9426770380087,M111188,123476.66772622397,120238.58685885038,C211188,64281.34711502902,68578.69701705356,0,0
60,CASH_OUT,15854.786770662507,C111189,82317.2142895926,67415.46184607102,M211189,126644.93688118603,142798.78944658293,0,0
203,DEBIT,915.2123233775353,C111190,184338.20854952023,184544.68469372136,C211190,109877.4547901876,110762.77721432965,0,0
695,TRANSFER,2177.182256772944,C111191,22458.081261326468,20098.62984764762,C211191,113068.11144008803,115088.35969895453,0,0
83,CASH_OUT,2475.490494086566,C111192,117087.3517721281,113469.0498179242,C211192,38440.94864492793,40903.61062175848,0,0
155,CASH_OUT,3734.7340341481663,C111193,5350.943610641012,1783.0800149578668,C211193,74456.3344145742,77824.73882469653,0,0
163,TRANSFER,6295.923105471877,C111194,29270.9309162555,22295.578734906605,C211194,30084.184641266052,36717.95386131569,0,0
219,CASH_OUT,3384.9636106832045,C111195,198846.30099231232,195526.79870660885,C211195,72898.13900416515,76369.9691689888,0,0
233,CASH_IN,9837.1698802164,C111196,121509.9905460375,112178.0627140477,C211196,78190.28389796305,87924.78013219865,0,0
567,TRANSFER,16118.001699064862,C111197,185227.23850542316,168777.00315387617,C211197,102647.42907349658,118846.7715719247,0,0
536,TRANSFER,3007.256119438022,C111198,147328.94069362152,143563.83294173886,C211198,169877.63996016973,172009.012648079,0,0
111,CASH_OUT,25196.171841922172,C111199,132654.56819239073,107443.38268388205,C211199,194800.15089830328,219461.58280505674,0,0
700,DEBIT,18077.514753659958,C111200,167910.24975354542,150091.43281179137,C211200,13391.357434705542,30683.379770751304,0,0
30,CASH_OUT,700.0009175339073,C111201,51310.63551250385,50402.578149163564,C211201,119599.12182328117,121207.04391297237,0,0
425,CASH_IN,16568.262859589006,C111202,190043.71905356587,173138.56753666323,C211202,115313.29199766336,132781.01053299045,0,0
155,CASH_OUT,10823.25228890512,C111203,30744.194861831176,19656.356823184,C211203,121450.85885780849,132083.0885221023,0,0
435,CASH_OUT,16264.097367421342,M111204,29715.179778010992,13731.891285298925,C211204,154672.20653916645,171248.1067337812,0,0
484,CASH_OUT,8531.668253171729,C111205,42212.693122854806,33559.93136086981,C211205,147540.358649694,155990.0291058347,0,0
68,CASH_OUT,568.389979554242,C111206,185133.85551583662,183575.68515336985,M211206,136878.17944293204,137843.38509741533,0,0
66,TRANSFER,1928.14441279258,C111207,33639.49827743846,32206.172538789346,C211207,137360.15329722554,139566.96377347026,0,0
279,CASH_OUT,10024.867242520986,C111208,197695.4239562904,187953.45290826962,C211208,25954.94697550842,36010.66384741574,0,0
697,CASH_OUT,9174.851482202024,C111209,186505.9371923468,178149.1544078872,C211209,69581.4078414043,78591.50169051386,0,0
432,CASH_IN,11646.068970817923,C111210,88755.89546935499,77344.3962241209,C211210,148892.47512702126,160729.5138726126,0,0
584,CASH_OUT,642.5466772271227,M111211,94686.80734934684,92898.61053265474,M211211,176099.0225221896,176733.66793447756,0,0
139,TRANSFER,3046.744288880989,C111212,160646.00158154604,157407.1627904093,C211212,157606.3585151314,160638.4721170748,0,0
697,CASH_OUT,992.1600198810274,C111213,154896.7159831204,154780.85524965927,C211213,9500.978136516069,10029.353509935048,0,0
221,TRANSFER,9659.62267848714,C111214,71766.99043816995,61735.78920600917,C211214,50298.99546982062,59747.90852712163,0,0
195,CASH_OUT,841.9361095404369,C111215,159995.64118253306,158378.98043302709,C211215,177202.10731333192,178077.2219309731,0,0
341,TRANSFER,17111.75737039927,C111216,198882.98945261032,181196.28510909612,C211216,120743.59909430727,137920.80258851073,0,0
326,CASH_OUT,557.8639493080844,C111217,167565.4937024541,166987.75804839315,C211217,71728.67913035207,72254.66225897726,0,0
511,CASH_OUT,918.3630246503167,C111218,100354.11822318235,98847.77537208499,M211218,107543.4427680098,108514.19848418164,0,0
347,CASH_OUT,10443.168956670952,C111219,152519.59836561055,142295.28507668292,C211219,96432.42449503123,107177.32406294947,0,0
641,CASH_OUT,363.0379279246767,C111220,52965.57475457386,51868.490986681114,M211220,3593.1226435061303,3257.483747525003,0,0
183,TRANSFER,11117.715001306546,C111221,138234.2705221331,127689.11267336458,C211221,117798.04213811755,128806.68370407651,0,0
661,CASH_OUT,31830.00368712127,C111222,131088.6525373729,98720.83422867005,C211222,162675.33362689303,194357.6047380725,0,0
690,CASH_IN,22185.97117191052,C111223,60239.06309134928,37624.277008763434,C211223,185813.26530051738,207759.0411277865,0,0
50,TRANSFER,489.77942954489674,C111224,63170.15261214025,62849.04349527461,C211224,44682.85884718686,44363.31153047215,0,0
662,CASH_OUT,3161.576051638412,C111225,137590.1176377015,134174.65174885027,C211225,91607.10021168257,94602.90041756569,0,0
42,CASH_OUT,16302.842578903785,C111226,21619.25346341693,5416.737722154268,C211226,23580.439317937653,40143.21253022793,0,0
536,TRANSFER,18981.226875677297,C111227,94969.11308491835,75382.98818913288,C211227,39806.13351478142,58820.693460299124,0,0
122,CASH_OUT,5327.980080420196,C111228,156212.00143447297,151967.83271734082,C211228,81133.28036014171,86549.02249283588,0,0
593,TRANSFER,7147.573866289359,C111229,111134.75317910204,104003.99644259839,C211229,148981.95033947928,156048.45709769306,0,0
445,TRANSFER,10533.75656123885,C111230,165451.89270748687,155279.77957135395,C211230,16178.387100022484,26353.209862999243,0,0
441,CASH_OUT,21100.996160578095,C111231,100374.70229477396,80304.83292834717,C211231,149239.87789867385,170047.0913395533,0,0
143,CASH_OUT,7359.723132686409,C111232,87197.74311378994,79571.54885188669,C211232,150648.1872081344,158100.76031360697,0,0
536,PAYMENT,147.6410858652346,C111233,99973.94049056855,99063.44946064807,C211233,11744.099362570081,12135.249751852169,0,0
408,CASH_OUT,24940.853621373684,C111234,144672.45075380587,119562.86075537952,C211234,100192.13782591488,126370.48145841208,0,0
724,TRANSFER,2686.220260155676,C111235,74681.6278998094,72153.1897738185,M211235,79845.8559081412,82607.39521409453,0,0
535,PAYMENT,6379.87157753342,C111236,110330.98099709548,103951.22623593562,C211236,109353.32961245532,115132.6518903092,0,0
106,CASH_OUT,1038.2926510588475,C111237,83820.4979091741,83477.04268321632,C211237,191038.52467249532,192931.88042862012,0,0
283,CASH_OUT,8407.93199045666,C111238,16459.691475373183,7725.583944812622,C211238,110520.93089528647,119787.34423368506,0,0
131,TRANSFER,18577.644056299134,C111239,108306.16515429497,89329.98238329423,C211239,56816.02304912896,75559.95132349152,0,0
602,TRANSFER,24655.104996470312,C111240,181793.24491333225,158350.8198089632,C211240,62565.23490887027,87333.95062523017,0,0
589,CASH_OUT,22326.224574889275,C111241,136478.15650833014,114218.14114166595,C211241,64251.592334074114,86320.60866697645,0,0
116,CASH_IN,6702.0133892348695,C111242,69460.62137461455,62726.35921810064,C211242,91645.35745884063,98459.65647800511,0,0
9,CASH_OUT,1598.186074989929,C111243,132264.05006848573,131011.9746476183,C211243,33033.59165830197,34432.997558051145,0,0
267,CASH_OUT,13829.728236214381,C111244,116715.11499096625,102475.60044756299,C211244,29335.348168783694,43600.61326997555,0,0
63,TRANSFER,964.9693977396073,C111245,6799.429481773567,5975.33847663628,C211245,8345.94347529527,8771.282568805096,0,0
520,TRANSFER,9437.759584376727,C111246,83232.47597281444,74026.22080692652,C211246,103712.18023125593,113435.387612012,0,0
559,TRANSFER,1503.7053441515466,M111247,115503.86935345162,113639.21166874829,C211247,102657.90798588033,104474.00781772716,0,0
11,PAYMENT,14778.517551834815,C111248,139469.30520442367,124354.96850621651,C211248,143595.75296544575,158247.9022305128,0,0
175,DEBIT,1636.7894377200053,C111249,175520.9985145801,173177.75140082135,C211249,49362.6155018472,50966.590202257146,0,0
364,CASH_OUT,34.82845303244805,C111250,19113.55793180929,18803.13103548254,C211250,143465.98924549037,144207.56820001642,0,0
573,CASH_OUT,185.99088306231704,C111251,28490.417636763366,28721.836325908665,C211251,134572.44745302617,135137.50991507396,0,0
90,TRANSFER,4053.2061682601643,C111252,160871.6649430133,156506.87295270804,C211252,64413.790530881655,68107.37657304735,0,0
306,TRANSFER,25154.508742644604,C111253,109019.42870789605,83603.87709168356,M211253,29854.140963955222,55553.71240108399,0,0
51,CASH_IN,12914.288692067441,C111254,27932.531098805423,15196.090899474924,C211254,86749.89822111257,100107.02970949246,0,0
392,CASH_OUT,1672.0391017067311,C111255,172173.80331862727,170533.29518861722,C211255,30730.59737877959,32710.114300226578,0,0
598,TRANSFER,1335.276220619951,C111256,162488.5560595635,161163.72127370397,C211256,49268.81432226964,50848.62673886873,0,0
637,CASH_OUT,11232.097217966364,C111257,103319.03295805285,92589.09870927692,C211257,6338.474309395181,17561.27391325278,0,0
221,TRANSFER,7008.755554944288,C111258,44718.59967429173,37280.19890706506,C211258,125137.58963660561,133124.38447642414,0,0
299,DEBIT,4106.378725237958,C111259,49267.2839624908,44014.50482513947,C211259,182446.38798315334,186439.94550800262,0,0
708,PAYMENT,29217.22016042181,C111260,188573.22774148008,160062.31284050125,C211260,122813.33533203813,152201.5993743629,0,0
421,CASH_OUT,9692.031310615208,C111261,195998.5497579949,186138.67747279623,C211261,181259.19859014044,190280.9187743302,0,0
515,TRANSFER,5222.098921560028,C111262,44071.73124449402,40617.663849550874,C211262,139133.41885357365,144318.41500483608,0,0
427,CASH_IN,2003.7070232940737,C111263,134364.6962565627,132895.85428958558,C211263,100356.18574024216,103968.62109067664,0,0
43,TRANSFER,6282.530320887581,C111264,154822.9267922007,149297.32733335372,C211264,182755.2252464073,189379.12356855688,0,1
373,DEBIT,839.1325168088406,M111265,57285.644688140856,57492.10219887156,C211265,197712.13946670954,198179.87723014064,0,0
232,PAYMENT,6269.2229282737135,M111266,150055.15244925444,144464.5121755566,C211266,71200.3726510432,77435.29221561067,0,0
157,CASH_OUT,14597.207818327073,C111267,45800.39000061857,32136.291191179214,C211267,84262.36271633327,98044.41821106292,0,0
88,CASH_OUT,18926.458480081565,C111268,144493.90221405908,124118.17964389372,C211268,58904.54669978362,77732.77798302333,0,0
727,CASH_OUT,1635.991395994855,C111269,53013.298595160704,52544.35457717426,C211269,147641.4303066789,149088.99578040797,0,0
159,TRANSFER,1163.5130520394653,C111270,173535.0711162169,172052.35592616306,C211270,56824.95112906887,57253.57281961144,0,0
52,DEBIT,15849.037378087822,C111271,51412.74779393059,36027.502597181076,C211271,177033.77885699444,193413.6116730901,0,0
644,TRANSFER,6958.690769504416,C111272,25161.505680005102,18095.22232935344,C211272,192881.95010572864,200027.8154124633,0,0
696,TRANSFER,5469.008085210823,C111273,89895.6906603098,84936.9021098778,C211273,39626.17224566569,44761.11504123876,0,0
291,TRANSFER,3860.9012977772427,C111274,123984.00372765995,120650.58281464773,C211274,73068.75787332295,77408.50990448672,0,0
229,DEBIT,4629.873833240753,C111275,183559.23783147952,178836.3129015474,C211275,35577.787834449,40615.619931035435,0,0
34,CASH_OUT,3016.6301517266247,C111276,107680.05255065419,104409.37862898897,C211276,2292.129079844152,5781.480902787181,0,0
88,CASH_OUT,5561.68426979991,C111277,35542.74033949698,30379.131301978887,C211277,168516.67925739358,174812.94131484136,0,0
241,CASH_OUT,6914.8881768691745,M111278,173193.540181795,165813.4172233157,C211278,160581.72076580336,167537.25428652586,0,0
266,TRANSFER,849.6092364918609,C111279,136972.82506411773,136410.63779563605,C211279,78018.38905884013,78843.41044779314,0,0
509,TRANSFER,7267.3588249956065,M111280,10382.607966864809,2901.3448308077773,C211280,27898.81160196215,35218.440500009274,0,0
680,CASH_OUT,25393.78122936316,C111281,18681.204025588526,-7993.092467403914,C211281,169045.04141896928,194464.44666287446,0,1
243,TRANSFER,2127.9131973992376,C111282,123004.0599187831,120652.74901337402,M211282,185105.00209835518,187969.70745428247,0,0
483,CASH_IN,461.0369986102272,C111283,157674.17916977592,157656.43658853002,M211283,37419.733531042446,37386.56024638756,0,0
151,CASH_OUT,1784.1936458926252,C111284,22531.593121645878,20691.849314425486,C211284,68103.14620723788,70382.16206497837,0,0
548,CASH_OUT,146.82062149879405,C111285,150613.79107548692,150630.52082461704,C211285,156711.85533012394,156585.83788369867,0,0
348,PAYMENT,558.3907935612981,C111286,165609.79940767778,165560.1846415777,C211286,168431.2233727784,169801.57262975676,0,0
103,PAYMENT,12696.180348689059,C111287,68105.60916346194,55476.36935370472,C211287,199444.54729972692,211858.62279694935,0,0
420,TRANSFER,8830.244634550962,C111288,139575.9966807768,130294.62639836791,C211288,185121.77154754984,193607.2145341782,0,0
546,PAYMENT,17619.32987784877,C111289,49839.29165782692,31080.86136082162,C211289,160561.03638317846,178144.6933780309,0,0
188,CASH_OUT,3281.6247566650295,M111290,66324.05868076545,62937.75841491177,C211290,122699.01989622663,125328.82048245482,0,0
41,CASH_OUT,31457.45418547754,C111291,75592.64620853758,44087.87059850588,C211291,26276.433361855255,57212.52196720947,0,0
291,DEBIT,27251.68765745292,C111292,159897.84735007072,131465.93750548756,C211292,178937.82958657717,206788.78632954747,0,0
540,TRANSFER,10232.201583396261,C111293,71239.2955748547,61628.59764630543,C211293,190002.74904296958,200876.45753024594,0,0
467,TRANSFER,11859.40827418484,C111294,75942.54087010115,64234.077297479664,C211294,120711.7388992138,132841.97093140674,0,0
686,CASH_OUT,2066.1260672460385,C111295,100667.56103647758,98697.58435695751,C211295,165829.23545658254,168548.45988299156,0,0
655,CASH_OUT,4779.011114730887,M111296,87728.19592619207,82719.29772138834,C211296,183717.96922252752,188132.0005790198,0,0
206,DEBIT,4813.583179131536,C111297,60036.4435237307,55655.35298622438,C211297,158854.61283412576,163942.99761245833,0,0
668,CASH_OUT,2451.064262805626,C111298,186145.14877583258,182912.91774530176,C211298,85423.9637242179,87126.98013385273,0,0
555,TRANSFER,2507.5229573830507,C111299,163918.7965582507,160874.18936180114,C211299,52530.34051819341,55253.71328027559,0,0
541,TRANSFER,901.7968103711812,C111300,107608.06505704868,107382.50267131437,C211300,19696.01600198765,19993.409052187904,0,0
5,CASH_IN,3567.749681477973,C111301,92377.55201610083,88894.27880717965,C211301,50462.28287334271,53568.73923459192,0,0
274,TRANSFER,9353.09784752218,C111302,25110.025255639455,15386.333284690536,C211302,142467.9736256892,151636.88739901895,0,0
545,CASH_OUT,27874.37943940008,C111303,126726.11408844359,99227.64771131547,C211303,197785.6989133151,225402.04218406777,0,0
425,TRANSFER,14588.219546986335,C111304,40648.831442470735,26212.563186927415,C211304,1999.1819779985985,16182.053157653017,0,0
622,CASH_OUT,4947.133242285278,C111305,38618.49783201394,34232.997831813154,C211305,108467.42166604228,113494.74225101586,0,0
343,CASH_OUT,4112.175115560981,C111306,136110.63239138923,132092.00984106254,C211306,169277.61772061486,173685.66350868504,0,0
45,DEBIT,5577.453097884487,C111307,19836.789816924516,14118.652231494301,C211307,99459.55011698164,104803.09291250176,0,0
229,TRANSFER,4169.004344467376,C111308,177279.7506985365,172790.66511965985,C211308,90562.03106183534,95132.84555432829,0,1
430,CASH_OUT,4169.090632303657,C111309,94633.18542700494,89540.41313546237,C211309,142709.11752166343,146847.98016017233,0,0
